timestamp,voltage,current,temperature,ambient_temperature,SOC,charge_cycles,internal_resistance,capacity_fade,charge_efficiency,load_power,usage_pattern,battery_type,SOH,voltage_drop_rate,over_temp_flag,over_voltage_flag,deep_discharge_flag,anomaly_score,failure_label
2024-01-01 00:00:00,3.529503538520027,0.9787995727261223,33.79704778767729,31.81486001540831,100.0,1.0,0.06219065674464173,0.0,0.8954865081457575,8.785344193950944,Heavy,Li-Po,100.0,0.0020211694293329682,0,0,0,0.25328632635909865,0
2024-01-01 00:01:00,3.6076211643686458,-0.005301885600710765,26.563301837961582,24.768510197013764,100.0,1.0,0.06354963203382512,0.0,0.9620078818421695,23.79860479354783,Heavy,Li-ion,98.1705713862025,0.0023434334314246115,0,0,1,0.20457774677249466,0
2024-01-01 00:02:00,3.7052553782625464,0.7387999002723185,36.35378936491618,24.71392495504341,98.00261609839703,1.0,0.05411722561271911,0.0,0.9597559463544388,6.86283190058831,Heavy,Li-Po,100.0,0.0016939204331804288,0,0,0,0.39793175629836974,0
2024-01-01 00:03:00,3.5549618984340765,1.269714987566822,34.387547896155105,30.227788823972933,100.0,1.0,0.039378468165987904,0.0,0.9660884499473595,28.708817391290584,Moderate,Li-Po,100.0,0.0007587802562770024,0,0,0,0.05790249058041308,0
2024-01-01 00:04:00,3.6246793988051182,2.015385430169469,36.54720797609027,37.859254857508496,100.0,1.0,0.03160159424856784,0.5370891480767668,0.9419628918537408,14.338580946685656,Light,Li-ion,99.25391119131135,0.003087701421224076,0,0,0,0.23757084960695665,1
2024-01-01 00:05:00,3.7131700785747457,1.1217123176959867,30.112671436745657,30.755280876975522,100.0,1.0,0.03575681287173945,0.0,0.9467557904770039,20.6125234872036,Heavy,Li-ion,98.66636744939515,0.0016513679553977903,0,0,0,0.13288944741938366,0
2024-01-01 00:06:00,3.50140306609996,1.607591590894865,31.755521962088313,29.078637613360208,100.0,1.0,0.05917019757505511,0.0,0.9613605832856443,7.053007754364421,Moderate,Li-ion,99.75555754887593,0.001970489038537738,0,0,0,0.066156408630476,0
2024-01-01 00:07:00,3.644062745290745,1.5124809990348778,29.865016738153273,29.3089759511938,100.0,1.0,0.03638746572310281,0.0,0.9446702815761117,14.237504665475925,Light,Li-ion,100.0,0.0021335698256426034,0,0,0,0.0,0
2024-01-01 00:08:00,3.936302274137272,1.4644737520667654,41.74449838677754,23.67381300224025,98.30889376657596,1.0,0.06856930449774819,0.4166090993902924,0.9569386979520818,18.42627516164307,Moderate,Li-ion,99.95179817866041,0.002148242843423504,0,0,0,0.05485128524523994,0
2024-01-01 00:09:00,3.3228704370503492,1.591233773645127,39.58899567240602,36.50695763285385,98.3128068314392,1.0,0.053022703672932076,1.8731456722534896,0.9187991656570399,23.324304869041484,Moderate,Li-Po,99.84529868845696,0.0023432023819661162,0,0,0,0.40280763793704805,0
2024-01-01 00:10:00,3.504795199700127,0.7321779030904049,25.637406750521215,30.56978724382825,98.36677186337313,1.0,0.04027419301267497,0.04934480342076221,0.9571350115209635,8.962086174035388,Heavy,Li-Po,98.3320099607388,0.0029668880578635564,0,0,0,0.19703099670588672,0
2024-01-01 00:11:00,3.7982906089211026,1.9542507812512047,22.822548609722574,35.02908659132681,100.0,1.0,0.0435494283242322,0.26688440123834856,0.942809769774355,12.470351442284628,Moderate,Li-Po,100.0,0.0012241362404278588,0,0,0,0.04764901621735593,0
2024-01-01 00:12:00,3.877340656156147,2.1963647099263897,34.7996450265017,25.77120498826614,100.0,1.0,0.05527814105081727,0.0,0.946132962411107,17.272385688771656,Moderate,Li-ion,100.0,0.0017092059229497339,0,0,0,0.14790739617851506,1
2024-01-01 00:13:00,3.6180129931443936,1.5223749490179341,23.08939793220543,31.821272743646574,97.64833771547048,1.0,0.05071974090310271,0.9731803304624166,0.903807337808992,15.043432810296116,Moderate,Li-Po,100.0,0.0002107945975002726,0,0,0,0.0,0
2024-01-01 00:14:00,3.6677790091188998,0.7095741313807032,31.239276496981752,24.61449374567662,96.89358442531018,1.0,0.0641083207097192,0.0,0.9607572768293985,10.894755843790037,Moderate,Li-ion,96.29571458356567,0.001938999684042558,0,0,0,0.04122795389664899,1
2024-01-01 00:15:00,3.8962948000043816,1.3838788062890905,33.02361001881747,32.0133353118442,100.0,1.0,0.05070657213801039,0.30123031870970834,0.9071452971967462,13.814616654032736,Heavy,Li-Po,100.0,0.001998139429748559,0,0,0,0.24989286405039668,0
2024-01-01 00:16:00,3.707206504829778,0.6001767340020132,32.77671303527738,27.97271111154732,96.58796677158176,1.0,0.025467222894263564,1.1522799831100368,0.9380305794220971,12.658023288827472,Heavy,Li-ion,98.44972482903228,0.0013894529131815543,0,0,0,0.10778009311976086,0
2024-01-01 00:17:00,3.6916581963928077,1.3404447539735358,30.550430107348785,26.439295527952567,100.0,1.0,0.03752728198381116,1.4057519717072087,0.9376994497284022,22.418207832517048,Light,Li-Po,98.1463112028341,0.0019411729086728567,0,0,0,0.2435750247781026,0
2024-01-01 00:18:00,3.754029950714891,1.7084302341431505,34.24509476655813,31.317540796625853,100.0,1.0,0.034925705526711655,0.9267434694257194,0.9665075384744521,9.00496740713755,Light,Li-ion,97.39261617258721,0.0024040009527266245,0,0,0,0.3145803686613856,0
2024-01-01 00:19:00,3.6861588049976897,1.0445948563025604,32.55037406082581,32.44066351833025,95.66613578689125,1.0,0.03645092361782613,3.122568010246876,0.9301218694913888,22.931303907825313,Light,Li-ion,100.0,0.0018368759484428821,0,0,0,0.6207434327626103,0
2024-01-01 00:20:00,3.6763705231572428,1.7567549810796155,34.969592626824365,32.30125066206179,100.0,1.0,0.06111543884084633,0.02427074009052349,0.9571510498777188,25.35578391646058,Light,Li-ion,97.45939950029614,0.0022988329116829633,0,0,0,0.21873789007282735,0
2024-01-01 00:21:00,3.8933237454907186,1.9348286167161546,30.819526945099327,27.877667756975306,99.64976837583004,1.0,0.045878675751852324,0.0,0.953137653758987,18.29743919454992,Light,Li-ion,100.0,0.0024214295351021407,0,0,0,0.1741462800326724,0
2024-01-01 00:22:00,3.7074514555252116,1.7419228255854011,32.72799647499523,26.872579160251988,98.24758022741612,1.0,0.043508830292269436,0.0,0.9531122268229162,11.97674407681454,Light,Li-ion,99.20593209225099,0.001928492159489548,0,0,0,0.04066997485527468,0
2024-01-01 00:23:00,3.6656523686002855,1.582110869708109,33.83527068944074,32.10861658500059,99.13039112378219,1.0,0.06645472281890019,0.33444094309837163,0.9534185546739284,14.320876519813506,Light,Li-Po,100.0,0.0020667493901135457,0,0,0,0.061329219849002664,0
2024-01-01 00:24:00,3.6822909220824624,0.8841206986434974,36.03364399621825,28.07333731649974,98.49741464763613,1.0,0.05651928594429894,0.0,0.9542365646145023,24.775791285623818,Light,Li-Po,98.87966079388677,0.0022588860447756405,0,0,0,0.3999348558792253,0
2024-01-01 00:25:00,3.450927705088725,1.7738857894566529,31.825833963612432,22.36587844173746,100.0,1.0,0.061596617203290877,0.09855398478833552,0.9035601748296697,10.359796307600641,Moderate,Li-Po,99.62277467643305,0.0023980893692171967,0,0,1,0.2859067271732587,0
2024-01-01 00:26:00,3.751909313889115,1.8497972674927414,30.2803527276308,26.82619877939147,96.84514108322844,1.0,0.03792710910810339,1.2135449341820126,0.9376401609310075,9.78783291993268,Heavy,Li-ion,100.0,0.0027207922581100434,0,0,0,0.3898029419940846,0
2024-01-01 00:27:00,3.4972796951654193,1.2202711864745124,35.113498178714664,27.233342579871135,100.0,1.0,0.04484741620554573,0.0,0.9554709432630347,10.438962112774622,Light,Li-ion,100.0,0.0023085517654524387,0,0,0,0.21505975983394532,0
2024-01-01 00:28:00,3.6473787817628884,1.2855723806601393,27.884191562428462,28.93161772445271,98.80862821227325,1.0,0.06638461472653567,0.31963194915027254,0.9399480265645788,13.28020284771517,Light,Li-ion,100.0,0.0017067836843009034,0,0,0,0.12155114253977088,0
2024-01-01 00:29:00,3.6909455430786378,1.8864586429784607,27.3074686487376,30.913252430423274,100.0,1.0,0.06657782191687779,0.0,0.9549718302942052,18.22273061792998,Moderate,Li-Po,97.4117642839123,0.0017955984073207236,0,0,0,0.20578956771554782,0
2024-01-01 00:30:00,3.6854130246929597,1.6050377836900915,31.97746479977539,28.67063500895401,97.38648406648204,1.0,0.04760751339440797,0.0,0.93764617523368,22.750612625672805,Heavy,Li-Po,99.49253997767472,0.0017591681542394788,0,0,0,0.2700946302398279,0
2024-01-01 00:31:00,3.5875572882762143,2.8450554166274267,36.77051473646026,34.4925895620811,97.21019720279666,1.0,0.06353175779872115,0.20001796846607775,0.9347588088537901,13.39491399503812,Heavy,Li-Po,98.25096102771043,0.0021190005934461106,0,0,0,0.07726192695024883,0
2024-01-01 00:32:00,3.3740609567596125,1.2275417122132493,26.600522333807707,33.21451436030581,99.8955382598097,1.0,0.04786696231928932,1.570358025839347,0.9554936781969626,11.168258216832957,Moderate,Li-Po,100.0,0.0025941329115763147,0,0,0,0.09392047983361523,0
2024-01-01 00:33:00,3.665770436271985,1.3661170742983886,25.83624199722002,32.58452626100894,100.0,1.0,0.05317568975758994,0.0,0.961531829147955,8.37111330222917,Moderate,Li-ion,100.0,0.0022093380342809933,1,0,0,0.04193051471605594,0
2024-01-01 00:34:00,3.925736557388633,0.749750622762343,40.31764886680685,28.510974611983457,99.55462616231578,2.0,0.03138903444642567,1.74785796671102,0.9544792675612422,23.273228553170945,Heavy,Li-ion,99.15032704409086,0.001988598845009985,0,0,0,0.26068505467560027,0
2024-01-01 00:35:00,3.654852584527572,1.2684803496591772,29.021816554628078,21.743361080460517,100.0,2.0,0.06612919953836488,0.0,0.9405413503976813,17.428706390384594,Moderate,Li-Po,100.0,0.0016293375347349553,0,0,0,0.20090126074126433,0
2024-01-01 00:36:00,3.8477394779134952,1.9824140387706932,25.473102870594072,29.708529339991546,98.63862503741865,2.0,0.04289009789517396,0.0,0.9563436161395146,14.791613293225373,Moderate,Li-Po,98.33783697647736,0.002854589249311426,0,0,0,0.23697252505067498,0
